callsign,name,service_type,modes,rx_frequency_mhz,tx_frequency_mhz,offset_mhz,ctcss_hz,dmr_color_code,dmr_network,locator,municipality,province,autonomous_region,status,operator,notes,last_verified_at,latitude,longitude,source_name,source_url,source_record_id
ED8YAA,,repeater,"[""FM""]",145.6,,-0.6,,,,IL39FC,Teguise,Las Palmas,Canary Islands,,URE Arrecife,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,29.101177,-13.533096,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED8YAA:145.6000
ED8YAC,,repeater,"[""FM""]",145.7,,-0.6,,,,IL07XR,El Pinar de El Hierro,Santa Cruz de Tenerife,Canary Islands,,URE Aridane,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,27.716927,-18.033414,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED8YAC:145.7000
ED8YAD,,repeater,"[""FM""]",145.775,,-0.6,,,,IL28HD,Las Palmas de Gran Canaria,Las Palmas,Canary Islands,,URE Las Palmas,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.161308,-15.416908,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED8YAD:145.7750
ED8YAE,,repeater,"[""FM""]",145.625,,-0.6,,,,IL27FW,Santa Lucía de Tirajana,Las Palmas,Canary Islands,,URE Las Palmas,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,27.933261,-15.533338,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED8YAE:145.6250
ED8YAF,,repeater,"[""FM""]",145.675,,-0.6,,,,IL38BM,Puerto del Rosario,Las Palmas,Canary Islands,,URE Fuerteventura,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.523003,-13.864746,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED8YAF:145.6750
ED8YAG,,repeater,"[""FM""]",145.75,,-0.6,,,,IL18UM,Santa Cruz de Tenerife,Santa Cruz de Tenerife,Canary Islands,,URE S.C. Tenerife - La Laguna,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.516856,-16.285257,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED8YAG:145.7500
ED8YAH,,repeater,"[""FM""]",145.65,,-0.6,,,,IL18CP,Breña Baja,Santa Cruz de Tenerife,Canary Islands,,URE S.C. La Palma,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.632332,-17.78193,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED8YAH:145.6500
ED8YAI,,repeater,"[""FM""]",145.725,,-0.6,,,,IL18JC,San Sebastián de la Gomera,Santa Cruz de Tenerife,Canary Islands,,URE La Gomera,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.100301,-17.199955,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED8YAI:145.7250
ED9YAA,,repeater,"[""FM""]",145.775,,-0.6,,,,IM85MH,Melilla,,Melilla,,URE Melilla,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,35.314306,-2.956361,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED9YAA:145.7750
ED1YBQ,,repeater,[],29.68,,-0.1,,,,IN70DI,Navacarros,Salamanca,Castile and León,,Sierra de Bejar - La Covatilla Grupo Radiopaquete Salamanca,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.344797,-5.686958,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe28_N.php,repe28_N.php:ED1YBQ:29.6800
EC2E,,repeater,"[""FM""]",439.35,,-7.6,,,,IN92FQ,Ibargoiti,Navarra,Navarre,,URE Navarra,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.684013,-1.537099,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:EC2E:439.3500
ED1YAK,,repeater,"[""FM""]",438.725,,-7.6,,,,IN53VL,Ferrol,A Coruña,Galicia,,URE El Ferrol,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.478085,-8.205242,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YAK:438.7250
ED1YAN,,repeater,"[""FM""]",438.775,,-7.6,88.5,,,IN71QX,Villamuriel de Cerrato,Palencia,Castile and León,,Asociación Palentina de Radioaficionados,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.940083,-4.529114,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YAN:438.7750
ED1YAP,,repeater,"[""FM""]",438.775,,-7.6,,,,IN62BO,Chantada,Lugo,Galicia,,R.C. Lugo,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.600166,-7.866726,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YAP:438.7750
ED1YAT,,repeater,"[""FM""]",438.65,,-7.6,,,,IN83AJ,Liérganes,Cantabria,Cantabria,,R.C. Radioaficionados Montañeses,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.348152,-3.78273,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YAT:438.6500
ED1YAU,,repeater,"[""FM""]",438.85,,-7.6,,,,IN73TA,Hermandad de Campoo de Suso,Cantabria,Cantabria,,R.C. Radioaficionados Montañeses,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.010891,-4.379897,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YAU:438.8500
ED1YAV,,repeater,"[""FM""]",438.7,,-7.6,,,,IN70EX,Salamanca,Salamanca,Castile and León,,Grupo Radiopaquete Salamanca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.976944,-5.656389,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YAV:438.7000
ED1YAX,,repeater,"[""FM""]",438.9,,,77.0,,,IN63AK,As Pontes de García Rodríguez,A Coruña,Galicia,,RC Fene,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.423611,-7.994167,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YAX:438.9000
ED1YAY,,repeater,"[""FM""]",438.8,,-7.6,,,,IN53XH,Monfero,A Coruña,Galicia,,URE A Coruña,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.299946,-8.033302,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YAY:438.8000
ED1YAZ,,repeater,"[""FM-N""]",439.225,,-7.6,88.5,,,IN72EU,La Pola de Gordón,León,Castile and León,,URE León,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.838056,-5.589167,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YAZ:439.2250
ED1YBA,,repeater,"[""FM""]",438.85,,-7.6,71.9,,,IN70PP,Ávila,Ávila,Castile and León,,Club de Radioaficionados Abulenses,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.633366,-4.700003,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YBA:438.8500
ED1YBD,,repeater,"[""FM""]",438.975,,-7.6,100.0,,,IN63SD,Cangas del Narcea,Asturias,Asturias,,(Alto Acebo 1.174 m.) - URE Narcea,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.133333,-6.45,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YBD:438.9750
ED1YBE,,repeater,"[""FM""]",439.125,,-7.6,88.5,,,IN63QL,Villayón,Asturias,Asturias,,URE Asturias,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.485,-6.644833,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YBE:439.1250
ED1YBF,,repeater,"[""FM""]",439.075,,-7.6,,,,IN73EK,Siero,Asturias,Asturias,,URE Asturias,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.433102,-5.616632,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YBF:439.0750
ED1YBL-R,,repeater,"[""FM""]",438.75,,-7.6,77.0,,,IN62EI,Parada de Sil,Ourense,Galicia,,URE Ourense,URE lists Echolink access. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.349444,-7.609722,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YBL-R:438.7500
ED1YBM,,repeater,"[""FM""]",439.3,,-7.6,71.9,,,IN81UW,Oncala,Soria,Castile and León,on-air,URE Soria,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata from RadioID withheld pending mode-conflict review.,2026-09-13,41.950333,-2.296667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YBM:439.3000
ED1YBO,,repeater,"[""FM""]",439.175,,-7.6,,,,IN62RJ,Castrillo de Cabrera,León,Castile and León,,URE El Bierzo,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.380264,-6.535149,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YBO:439.1750
ED1YBP,,repeater,"[""FM""]",439.0,,-7.6,77.0,,,IN52PO,Caldas de Reis,Pontevedra,Galicia,,RC Fene,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.616667,-8.683333,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YBP:439.0000
ED1YBS,,repeater,"[""FM""]",438.875,,-7.6,88.5,,,IN52QJ,Ponte Caldelas,Pontevedra,Galicia,,URE Rías Baixas,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.395,-8.591667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YBS:438.8750
ED1YBV,,repeater,"[""FM""]",439.05,,-7.6,67.0,,,IN71PP,Valladolid,Valladolid,Castile and León,,URE Valladolid,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.654251,-4.717019,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YBV:439.0500
ED1YCD,,repeater,"[""FM""]",439.4,,-7.6,,,,IN82MQ,Miranda de Ebro,Burgos,Castile and León,,URE Miranda de Ebro,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.668167,-2.942333,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YCD:439.4000
ED1YCF,,repeater,"[""FM""]",439.025,,-7.6,,,,IN73OJ,Llanes,Asturias,Asturias,,CT URE Asturias,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.394578,-4.82755,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1YCF:439.0250
ED1ZAB,,repeater,"[""D-Star"", ""FM""]",438.3,,-7.6,,,,IN70DW,Salamanca,Salamanca,Castile and León,,URE Salamanca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.949969,-5.668244,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZAB:438.3000
ED1ZAJ,,repeater,"[""D-Star"", ""FM""]",438.325,,-7.6,,,,IN61GV,Oímbra,Ourense,Galicia,,Comunicaciones Digitales de Galicia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.904,-7.462833,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZAJ:438.3250
ED1ZAK,,repeater,"[""FM""]",438.65,,-7.6,131.8,,,IN82EH,Burgos,Burgos,Castile and León,on-air,Burgos HAM Radio,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata from RadioID withheld pending mode-conflict review.,2026-09-13,42.316389,-3.66,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZAK:438.6500
ED1ZAT,,repeater,"[""D-Star"", ""FM""]",438.325,,-7.6,,,,IN52TQ,A Estrada,Pontevedra,Galicia,,Radio Club Estrada - EA1RKE,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.701667,-8.356667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZAT:438.3250
ED1ZAV,,repeater,"[""C4FM""]",438.625,,-7.6,,,,IN73CH,Oviedo,Asturias,Asturias,,CTCA URE Asturias,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.354143,-5.784302,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZAV:438.6250
ED1ZAW,,repeater,"[""DMR""]",438.4,,-7.6,,1,BrandMeister,IN72JU,Sabero,León,Castile and León,on-air,URE León,"Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 17582; principal source remains URE. Status on-air from RadioID.",2026-09-13,42.853278,-5.19399,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZAW:438.4000
ED1ZAX,,repeater,"[""DMR""]",438.525,,-7.6,,1,BrandMeister,IN52PO,Oviedo,Asturias,Asturias,on-air,Radio Club Fene (EA1RKF),"Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 684; principal source remains URE. Status on-air from RadioID.",2026-09-13,43.354143,-5.784302,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZAX:438.5250
ED1ZBG,,repeater,"[""DMR""]",438.55,,-7.6,,1,BrandMeister,IN62EI,Montederramo,Ourense,Galicia,on-air,URE Ourense,"Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 687; principal source remains URE. Status on-air from RadioID.",2026-09-13,42.349167,-7.610278,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZBG:438.5500
ED1ZBH,,repeater,"[""DMR""]",438.575,,-7.6,,1,BrandMeister,IN62IG,Manzaneda,Ourense,Galicia,on-air,URE Ourense,"Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 682; principal source remains URE. Status on-air from RadioID.",2026-09-13,42.258056,-7.301111,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZBH:438.5750
ED1ZBI,,repeater,"[""DMR""]",438.5,,-7.6,,1,BrandMeister,IN62CI,Ourense,Ourense,Galicia,on-air,URE Ourense,"Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 681; principal source remains URE. Status on-air from RadioID.",2026-09-13,42.357778,-7.829167,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZBI:438.5000
ED1ZBI_B,,repeater,"[""D-Star""]",438.25,,-7.6,,,,IN62CI,Ourense,Ourense,Galicia,,URE Ourense,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.358056,-7.829722,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZBI_B:438.2500
ED1ZBJ,,repeater,"[""DMR""]",438.225,,-7.6,,1,BrandMeister,IN72FN,Valdefresno,León,Castile and León,on-air,URE León,"Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 654; principal source remains URE. Status on-air from RadioID.",2026-09-13,42.581189,-5.534456,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED1ZBJ:438.2250
ED2YAB,,repeater,"[""FM""]",438.7,,-7.6,,,,IN83ND,Zeberio,Bizkaia,Basque Country,,R.C. Unzueta de Laudio,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.133373,-2.866659,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAB:438.7000
ED2YAE,,repeater,"[""FM""]",439.0,,-7.6,77.0,,,IN83RF,Mallabia,Bizkaia,Basque Country,,URE Vizcaya,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.22097,-2.530117,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAE:439.0000
ED2YAG,,repeater,"[""FM""]",438.925,,-7.6,,,,IN93BH,Donostia / San Sebastián,Gipuzkoa,Basque Country,,URE San Sebastián,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.3055,-1.991667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAG:438.9250
ED2YAH,,repeater,"[""FM""]",438.7,,-7.6,,,,IN91SR,Lanaja,Huesca,Aragon,,URE Zaragoza,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.715115,-0.448594,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAH:438.7000
ED2YAJ,,repeater,"[""FM""]",438.65,,-7.6,,,,IN91NP,Zaragoza,Zaragoza,Aragon,,URE Zaragoza,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.633423,-0.866654,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAJ:438.6500
ED2YAL,,repeater,"[""FM""]",439.325,,-7.6,71.9,,,IN90LC,La Puebla de Valverde,Teruel,Aragon,,"Subtono 71,9 Hz URE Teruel",Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.098056,-1.023611,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAL:439.3250
ED2YAN,,repeater,"[""D-Star"", ""FM""]",438.2,,-7.6,,,,IN83PI,Busturia,Bizkaia,Basque Country,,As. Euskobite Elkarte,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.35,-2.7,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAN:438.2000
ED2YAO,,repeater,"[""FM""]",438.95,,-7.6,,,,IN83MF,Alonsotegi,Bizkaia,Basque Country,,As. Euskobyte Elkarte,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.225278,-2.9575,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAO:438.9500
ED2YAP,,repeater,"[""D-Star"", ""FM""]",438.675,,-7.6,,,,IN82QU,Vitoria-Gasteiz,Álava,Basque Country,,RC Foronda,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.794667,-2.731167,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAP:438.6750
ED2YAX,,repeater,"[""FM""]",439.0,,-7.6,123.0,,,JN01EM,Fraga,Huesca,Aragon,,RadioClub Fragatí,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.520619,0.350035,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAX:439.0000
ED2ZAA,,repeater,"[""D-Star""]",438.35,,-7.6,,,,IN91NP,Zaragoza,Zaragoza,Aragon,,URE Zaragoza,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.633408,-0.866439,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2ZAA:438.3500
ED3YAB,,repeater,"[""FM""]",439.425,,-7.6,88.5,,,JN01VO,Marganell,Barcelona,Catalonia,,AMIRED,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.609444,1.820278,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAB:439.4250
ED3YAC,,repeater,"[""FM""]",438.8,,-7.6,110.9,,,JN11AQ,Sant Llorenç Savall,Barcelona,Catalonia,on-air,R.C. Castellar,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata from RadioID withheld pending mode-conflict review.,2026-09-13,41.682945,2.038693,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAC:438.8000
ED3YAD,,repeater,"[""FM""]",438.975,,-7.6,,,,JN11BN,Sabadell,Barcelona,Catalonia,on-air,Radio Club Sabadell,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata from RadioID withheld pending mode-conflict review.,2026-09-13,41.549957,2.116756,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAD:438.9750
ED3YAE,,repeater,"[""FM""]",438.675,,-7.6,,,,JN01SU,Pinós,Lleida,Catalonia,,Asociación de Radioaficionados Solsonés,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.847729,1.53564,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAE:438.6750
ED3YAH,,repeater,"[""FM""]",439.275,,-7.6,88.5,,,JN00ET,Roquetes,Tarragona,Catalonia,,AMIRED,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.803611,0.343889,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAH:439.2750
ED3YAI,,repeater,"[""FM""]",439.375,,-7.6,88.5,,,JN02WH,Das,Girona,Catalonia,on-air,AMIRED,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata from RadioID withheld pending mode-conflict review.,2026-09-13,42.321111,1.892778,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAI:439.3750
ED3YAM,,repeater,"[""FM""]",438.775,,-7.6,88.5,,,JN11EW,Tavèrnoles,Barcelona,Catalonia,,URE Osona,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.936573,2.369528,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAM:438.7750
ED3YAN,,repeater,"[""FM""]",439.125,,-7.6,114.8,,,JN11BJ,Barcelona,Barcelona,Catalonia,,URE Barcelona,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.383377,2.116714,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAN:439.1250
ED3YAO,,repeater,"[""FM""]",438.875,,-7.6,123.0,,,JN11BI,l'Hospitalet de Llobregat,Barcelona,Catalonia,,R.C. Quijotes Internacionales,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.350044,2.116756,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAO:438.8750
ED3YAP,,repeater,"[""FM""]",438.9,,-7.6,107.2,,,JN12LG,l'Hospitalet de Llobregat,Barcelona,Catalonia,,Sección URE Alt Empordá,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.350044,2.116756,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAP:438.9000
ED3YAS,,repeater,"[""FM""]",438.95,,-7.6,,,,JN11JP,Malgrat de Mar,Barcelona,Catalonia,,URE La Selva,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.652905,2.726326,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAS:438.9500
ED3YAT,,repeater,"[""FM""]",438.925,,-7.6,79.7,,,JN11CK,Badalona,Barcelona,Catalonia,,URE Badalona,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.452778,2.249722,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAT:438.9250
ED3YAV,,repeater,"[""FM""]",438.75,,-7.6,,,,JN02JA,Àger,Lleida,Catalonia,on-air,R.C. Lleida,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata from RadioID withheld pending mode-conflict review.,2026-09-13,42.041134,0.781403,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAV:438.7500
ED3YBC,,repeater,"[""FM""]",438.7,,-7.6,,,,JN11MU,Calonge i Sant Antoni,Girona,Catalonia,on-air,URE Baix Empordá,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata from RadioID withheld pending mode-conflict review.,2026-09-13,41.848816,3.033128,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YBC:438.7000
ED3YBH,,repeater,"[""FM""]",438.725,,-7.6,77.0,,,JN02VC,Berga,Barcelona,Catalonia,,Associació de Radioaficionats Club La Baells,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.107778,1.8275,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YBH:438.7250
ED4YAA,,repeater,"[""FM""]",438.7,,-7.6,77.0,,,IM89EF,Villarrubia de los Ojos,Ciudad Real,Castile-La Mancha,,Subtono 77.0 Hz URE Ciudad Real,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.222222,-3.630556,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAA:438.7000
ED4YAB,,repeater,"[""FM""]",438.65,,-7.6,,,,IN80CH,Leganés,,Community of Madrid,,URE Leganés,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.320393,-3.769066,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAB:438.6500
